price,link,rooms,total_area,kitchen_area,floor,renovation,house_type,passenger_lift,cargo_lift,parking,city,floors_total,smart_floor_ratio,house_age,city_specific_age_group,age_city_premium,is_spb_historical
7299888.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_403_m_310_et._7688672155?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,2,40.3,10.6,3,косметический,панельный,1,0,открытая во дворе,Казань,10,0.3,23.0,др_советская,1.0,0
6990000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_43_m_519_et._7769424615?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,1,43.0,10.0,5,евро,монолитный,1,1,открытая во дворе,Казань,19,0.2631578947368421,3.0,др_новостройка,1.3,0
6450000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_349_m_29_et._7744418184?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,1,34.9,7.0,2,косметический,панельный,1,0,открытая во дворе,Казань,9,0.2222222222222222,39.0,др_советская,1.0,0
6870000.0,https://www.avito.ru/kazan/kvartiry/kvartira-studiya_211_m_44_et._7570784478?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,0,21.1,4.4,4,евро,кирпичный,0,0,за шлагбаумом во дворе,Казань,4,1.1,90.0,др_старая,0.9,0
11500000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_705_m_912_et._7670329484?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,3,70.5,19.1,9,косметический,монолитно-кирпичный,1,1,подземная,Казань,12,0.75,7.0,др_современная,1.0,0
6800000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_501_m_24_et._7729913441?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,2,50.1,10.0,2,косметический,кирпичный,0,0,открытая во дворе,Казань,4,0.5,1.0,др_новостройка,1.3,0
4999000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_40_m_78_et._7730675906?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,2,40.0,6.0,7,косметический,панельный,1,0,открытая во дворе,Казань,8,1.05,24.0,др_советская,1.0,0
9000000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_56_m_810_et._7537051594?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,2,56.0,16.0,8,требует ремонта,кирпичный,1,1,подземная,Казань,10,0.96,1.0,др_новостройка,1.3,0
7800000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_50_m_45_et._7688636612?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,2,50.0,8.0,4,евро,кирпичный,0,0,открытая во дворе,Казань,5,0.8,34.0,др_советская,1.0,0
12300000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_595_m_26_et._7722413043?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,2,59.5,24.0,2,дизайнерский,блочный,1,0,открытая во дворе,Казань,6,0.3333333333333333,14.0,др_современная,1.0,0
8500000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_44_m_810_et._7709395415?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,2,44.0,18.0,8,евро,кирпичный,1,0,открытая во дворе,Казань,10,0.96,6.0,др_современная,1.0,0
13850000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_63_m_56_et._7715444386?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,2,63.0,20.0,5,евро,кирпичный,0,0,открытая во дворе,Казань,6,1.0,34.0,др_советская,1.0,0
8150000.0,https://www.avito.ru/kazan/kvartiry/kvartira-studiya_30_m_1112_et._7439689124?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,0,30.0,6.3,11,дизайнерский,монолитный,2,1,наземная многоуровневая,Казань,12,1.0999999999999999,4.0,др_новостройка,1.3,0
3990000.0,https://www.avito.ru/kazan/kvartiry/kvartira-studiya_132_m_25_et._4492699226?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,0,13.2,2.8,2,евро,кирпичный,0,0,открытая во дворе,Казань,5,0.4,34.0,др_советская,1.0,0
7550000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_279_m_59_et._7787173282?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,1,27.9,7.7,5,косметический,кирпичный,1,0,открытая во дворе,Казань,9,0.5555555555555556,35.0,др_советская,1.0,0
12300000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_46_m_410_et._1225534559?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,1,46.0,14.0,4,евро,монолитно-кирпичный,2,1,подземная,Казань,10,0.4,7.0,др_современная,1.0,0
5850000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_473_m_15_et._7522188150?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,2,47.3,6.0,1,требует ремонта,панельный,0,0,открытая во дворе,Казань,5,0.13999999999999999,39.0,др_советская,1.0,0
8685665.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_461_m_35_et._4855564593?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,2,46.1,6.0,3,евро,кирпичный,0,0,наземная многоуровневая,Казань,5,0.6,62.0,др_старая,0.9,0
5350000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_467_m_13_et._7742783790?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJEVWMwbFFka25uMkl0Y29YIjt9QXV8Aj8AAAA,2,46.7,9.0,1,косметический,блочный,0,0,открытая во дворе,Казань,3,0.2333333333333333,38.0,др_советская,1.0,0
7620000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_48_m_19_et._7634950967?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,2,48.0,9.0,1,косметический,кирпичный,1,0,открытая во дворе,Казань,9,0.06666666666666667,52.0,др_советская,0.9,0
6100000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_315_m_45_et._7678671520?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,31.5,5.7,4,евро,панельный,0,0,открытая во дворе,Казань,5,0.8,63.0,др_старая,0.9,0
7590000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_638_m_29_et._7648862973?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,3,63.8,8.0,2,требует ремонта,кирпичный,1,0,открытая во дворе,Казань,9,0.2222222222222222,57.0,др_советская,0.9,0
5460000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_44_m_55_et._7607256115?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,2,44.0,5.8,5,косметический,панельный,0,0,открытая во дворе,Казань,5,1.1,46.0,др_советская,1.0,0
12000000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_504_m_810_et._7644994116?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,2,50.4,11.0,8,дизайнерский,кирпичный,1,0,за шлагбаумом во дворе,Казань,10,0.96,10.0,др_современная,1.0,0
3749999.0,https://www.avito.ru/kazan/kvartiry/kvartira-studiya_179_m_89_et._7789294760?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,0,17.9,3.8,8,евро,кирпичный,1,0,открытая во дворе,Казань,9,1.0666666666666667,34.0,др_советская,1.0,0
9200000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_432_m_517_et._7592930857?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,43.2,12.4,5,косметический,монолитно-кирпичный,1,1,подземная,Казань,17,0.29411764705882354,11.0,др_современная,1.0,0
11550000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_654_m_312_et._7763775942?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,2,65.4,11.2,3,евро,кирпичный,1,1,открытая во дворе,Казань,12,0.25,10.0,др_современная,1.0,0
9150000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_54_m_29_et._7760882573?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,2,54.0,10.0,2,евро,панельный,1,0,за шлагбаумом во дворе,Казань,9,0.2222222222222222,39.0,др_советская,1.0,0
14000000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_952_m_1216_et._7603835240?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,3,95.2,14.5,12,косметический,кирпичный,1,1,за шлагбаумом во дворе,Казань,16,0.75,34.0,др_советская,1.0,0
15500000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_497_m_613_et._2034490954?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,2,49.7,13.1,6,дизайнерский,кирпичный,1,1,подземная,Казань,13,0.46153846153846156,14.0,др_современная,1.0,0
13500000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_56_m_319_et._7344324550?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,3,56.0,15.2,3,дизайнерский,кирпичный,1,1,подземная,Казань,19,0.15789473684210525,3.0,др_новостройка,1.3,0
5370000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_311_m_35_et._7750109632?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,31.1,5.6,3,косметический,панельный,0,0,открытая во дворе,Казань,5,0.6,58.0,др_советская,0.9,0
6290000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_304_m_25_et._7821646328?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,30.4,6.0,2,косметический,панельный,0,0,открытая во дворе,Казань,5,0.4,60.0,др_советская,0.9,0
11300000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_44_m_1517_et._3425647455?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,44.0,12.8,15,евро,кирпичный,1,1,за шлагбаумом во дворе,Казань,17,1.0588235294117647,17.0,др_современная,1.0,0
6500000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_325_m_46_et._7778151303?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,32.5,6.2,4,требует ремонта,кирпичный,0,0,открытая во дворе,Казань,6,0.7999999999999999,56.0,др_советская,0.9,0
6450000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_328_m_510_et._7567196983?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,32.8,7.7,5,косметический,панельный,1,0,открытая во дворе,Казань,10,0.5,22.0,др_советская,1.0,0
3950000.0,https://www.avito.ru/kazan/kvartiry/kvartira-studiya_181_m_45_et._4908357559?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,0,18.1,3.8,4,евро,кирпичный,0,0,открытая во дворе,Казань,5,0.8,34.0,др_советская,1.0,0
5550000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_408_m_510_et._7831641884?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,40.8,12.0,5,косметический,панельный,0,1,открытая во дворе,Казань,10,0.5,19.0,др_современная,1.0,0
7800000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_403_m_910_et._7432468780?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,40.3,9.1,9,косметический,кирпичный,1,0,открытая во дворе,Казань,10,1.08,34.0,др_советская,1.0,0
7300000.0,https://www.avito.ru/kazan/kvartiry/kvartira-studiya_238_m_1025_et._7661577774?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,0,23.8,5.0,10,дизайнерский,монолитно-кирпичный,2,1,за шлагбаумом во дворе,Казань,25,0.4,3.0,др_новостройка,1.3,0
7000000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_474_m_35_et._7722298080?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,2,47.4,5.6,3,косметический,панельный,0,0,открытая во дворе,Казань,5,0.6,65.0,др_старая,0.9,0
2999000.0,https://www.avito.ru/kazan/kvartiry/kvartira-studiya_188_m_35_et._7530570285?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,0,18.8,4.0,3,евро,кирпичный,0,0,открытая во дворе,Казань,5,0.6,52.0,др_советская,0.9,0
7599999.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_582_m_25_et._7457896454?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,3,58.2,6.0,2,косметический,панельный,0,0,открытая во дворе,Казань,5,0.4,63.0,др_старая,0.9,0
7099000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_48_m_45_et._7331319178?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,2,48.0,6.0,4,косметический,панельный,0,0,открытая во дворе,Казань,5,0.8,39.0,др_советская,1.0,0
4820000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_307_m_45_et._7786210062?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,30.7,5.7,4,косметический,кирпичный,0,0,открытая во дворе,Казань,5,0.8,48.0,др_советская,1.0,0
11990000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_791_m_810_et._7623134781?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,3,79.1,9.7,8,дизайнерский,панельный,1,0,открытая во дворе,Казань,10,0.96,26.0,др_советская,1.0,0
3150000.0,https://www.avito.ru/kazan/kvartiry/apartamenty-studiya_185_m_19_et._7718040039?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,0,18.5,3.9,1,евро,кирпичный,4,0,открытая во дворе,Казань,9,0.06666666666666667,48.0,др_советская,1.0,0
16900000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_737_m_410_et._7395332526?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,2,73.7,7.0,4,дизайнерский,кирпичный,1,1,открытая во дворе,Казань,10,0.4,14.0,др_современная,1.0,0
5150000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_30_m_79_et._7412926517?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,30.0,8.0,7,дизайнерский,монолитно-кирпичный,1,1,открытая во дворе,Казань,9,0.9333333333333333,3.0,др_новостройка,1.3,0
6850000.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_44_m_23_et._7853195973?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,2,44.0,9.0,2,евро,кирпичный,0,0,открытая во дворе,Казань,3,0.6666666666666666,5.0,др_новостройка,1.3,0
6300000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_365_m_1414_et._7678230806?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,36.5,8.1,14,требует ремонта,кирпичный,1,1,открытая во дворе,Казань,14,1.4,34.0,др_советская,1.0,0
6830000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_304_m_35_et._7502669570?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,30.4,6.0,3,косметический,панельный,0,0,открытая во дворе,Казань,5,0.6,58.0,др_советская,0.9,0
9000000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_344_m_710_et._7724368936?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,34.4,8.3,7,косметический,кирпичный,1,0,наземная многоуровневая,Казань,10,0.7,8.0,др_современная,1.0,0
10500000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_71_m_316_et._7464323353?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,3,71.0,12.0,3,косметический,монолитный,1,1,открытая во дворе,Казань,16,0.1875,17.0,др_современная,1.0,0
3799000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_28_m_35_et._7786803568?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,28.0,5.5,3,косметический,кирпичный,0,0,открытая во дворе,Казань,5,0.6,48.0,др_советская,1.0,0
8299999.0,https://www.avito.ru/kazan/kvartiry/2-k._kvartira_571_m_814_et._7471746416?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,2,57.1,8.5,8,требует ремонта,кирпичный,1,1,открытая во дворе,Казань,14,0.5714285714285714,28.0,др_советская,1.0,0
8890000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_613_m_414_et._7458850778?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,3,61.3,7.5,4,требует ремонта,кирпичный,1,1,открытая во дворе,Казань,14,0.2857142857142857,47.0,др_советская,1.0,0
8990000.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_705_m_912_et._7392897035?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,3,70.5,19.1,9,косметический,монолитно-кирпичный,2,1,подземная,Казань,12,0.75,7.0,др_современная,1.0,0
10191798.0,https://www.avito.ru/kazan/kvartiry/3-k._kvartira_66_m_89_et._7594561265?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,3,66.0,8.0,8,евро,панельный,1,0,открытая во дворе,Казань,9,1.0666666666666667,44.0,др_советская,1.0,0
8999000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_38_m_916_et._7779146902?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,38.0,10.0,9,дизайнерский,кирпичный,1,1,открытая во дворе,Казань,16,0.5625,16.0,др_современная,1.0,0
5200000.0,https://www.avito.ru/kazan/kvartiry/1-k._kvartira_435_m_818_et._4313385190?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJGRkZLeHlxWHNCVmpJbHRCIjt9R2HiQT8AAAA,1,43.5,10.0,8,требует ремонта,монолитный,1,1,открытая во дворе,Казань,18,0.4444444444444444,8.0,др_современная,1.0,0
